movieId,title,genres,tmdbId,image_url,year
7454,Van Helsing ,"['Action', 'Adventure', 'Fantasy', 'Horror']",7131,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/gsFun8nATm52aGHeT8ueAel98nE.jpg,2004
7455,The Mudge Boy ,['Drama'],26899,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qS25mAemkEFIaGNuNQ85NzbwCAH.jpg,2003
7457,Breakin' All the Rules ,"['Comedy', 'Romance']",16428,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/piEqcDe7CTbxxPUSwswrsoKWzMw.jpg,2004
7458,Troy ,"['Action', 'Adventure', 'Drama', 'War']",652,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg,2004
7459,Carandiru ,"['Crime', 'Drama']",8440,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/bkq8RsbCb7ugW0ZmsD8SYEvQWSp.jpg,2003
7460,Coffee and Cigarettes ,"['Comedy', 'Drama']",883,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/myLbZRsgRVyfj1luCvUcgB9cjGs.jpg,2003
7477,Eye See You (D-Tox) ,"['Horror', 'Thriller']",10375,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/AdLg3zOxCcyWQYKSK86q20dibq.jpg,2002
7479,Watch on the Rhine ,['Drama'],68440,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6ZeyGqZEmK4JUbV0o5nBglEODoC.jpg,1943
7481,Enemy Mine ,"['Adventure', 'Drama', 'Sci-Fi']",11864,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/a3dr9L8VIjhEvivzQ2M12VQDere.jpg,1985
7482,Enter the Dragon ,"['Action', 'Crime']",9461,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zN7OOSARMLVzl9xJqkW2CcZ3xhY.jpg,1973
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) ,"['Drama', 'Romance']",18329,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kO4KjUkQOfWSBw06Bdl7m6AlEP7.jpg,1997
7487,Henry & June ,['Drama'],17993,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/cDMQLwT5LpdbA4dc4Twn43sbGRw.jpg,1990
7492,Martin ,"['Drama', 'Horror']",26517,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7z0maDGWXYlvkfBWdv7i6ZrsNo2.jpg,1977
7493,The Three Faces of Eve ,['Drama'],28285,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/jqfTPqaGYlz1ZR7YHjz5RTgPa8U.jpg,1957
7541,100 Girls ,"['Comedy', 'Romance']",10035,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/xOR20bEMA1BCc9Sg2NgKcSrO1wo.jpg,2000
7560,Fail-Safe ,"['Drama', 'Thriller', 'War']",502,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/bDSNjrecCmW4snX2AT0GCttUo68.jpg,1964
7561,Paperhouse ,"['Fantasy', 'Horror', 'Thriller']",41965,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/aMXn3sce4uHn7RGh1eagGgO2wiT.jpg,1988
7562,Dobermann ,"['Action', 'Crime']",10347,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nJfa5fXpXQAroX0P31GPLmOc6vo.jpg,1997
7564,Kwaidan (Kaidan) ,['Horror'],30959,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/t9UMfViYl47SdZZatKQ1JKjjCgs.jpg,1964
7566,28 Up ,['Documentary'],20561,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5GhgJ9Sl0SbQXSgGK2BzUdtAzFx.jpg,1985
7569,You Only Live Twice ,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",667,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2TL9ehsOPZSqOJzuhshChQV9BSn.jpg,1967
7570,Octopussy ,"['Action', 'Adventure', 'Thriller']",700,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/yoosZitM9igSk3Sd0sBXIhKlAh1.jpg,1983
7572,Wit ,['Drama'],26976,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1ONOsIo5gby9hABPdknL7OAYBLm.jpg,2001
7573,Never Say Never Again ,"['Action', 'Adventure', 'Thriller']",36670,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zhoAL4o1STGgLbLxJ9r1ijfyHC9.jpg,1983
7579,Pride and Prejudice ,"['Comedy', 'Drama', 'Romance']",43818,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/yoWwsLkuY5tMxUqkKMOHAJlImTs.jpg,1940
7581,The Fountainhead ,['Drama'],24650,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2uo8tfSwzrDeRS5YpmLVSXHSjOl.jpg,1949
7584,Woman of the Year ,"['Comedy', 'Romance']",20640,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6sXSp1Mrn6son86NHp6ZHcR42e0.jpg,1942
7587,"The Samouraï, Le (Godson) ","['Crime', 'Drama', 'Thriller']",5511,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/axuBeLVBeXfVZPGg6ph2taWRDFq.jpg,1967
7614,Oklahoma! ,"['Musical', 'Romance', 'Western']",13936,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ztqT5GmJVI2o8vShGWRVVqykQqA.jpg,1955
7615,Desert Hearts ,['Drama'],294,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/g1m7TY897sHiK7oMBd2xDyxMUXy.jpg,1985
7616,Body Double ,"['Mystery', 'Thriller']",11507,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lRFm5P2AdOGpELwm3HHhmUz6k5I.jpg,1984
7618,Chaplin ,['Drama'],10435,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/cuCkhiuhPhb0wo05pgO209l3sk9.jpg,1992
7619,The Miracle Worker ,['Drama'],1162,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/3dI6UVM5W1sz3MU9gNK5nVDcAyQ.jpg,1962
7620,Monster in a Box ,"['Comedy', 'Drama']",34328,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qNDAC61SvZ1LofTjIHwgvKGNPmE.jpg,1992
7624,School Ties ,['Drama'],14684,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/A0JFDj7boz192meixPkaFV07JTY.jpg,1992
7636,Raising Cain ,"['Horror', 'Thriller']",13937,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/d3cVJ8Pl0qpNpa94QuMSiPGGI2u.jpg,1992
7646,Rose Red ,"['Horror', 'Mystery', 'Thriller']",14980,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/empty,2002
7647,Noises Off... ,['Comedy'],26670,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/3MziKSQ8sA4huruMULWFRDxEiNh.jpg,1992
7649,Babylon 5: In the Beginning ,"['Adventure', 'Sci-Fi']",10940,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/iFum9eQ5DztNMGE1c1CFm01SnJt.jpg,1998
7650,The Witchfinder General (Conquerer Worm) ,['Horror'],31965,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ra83NoGOZ9hWhQZCXqh6wQBgdkd.jpg,1968
7657,Versus ,"['Action', 'Comedy', 'Fantasy', 'Horror']",5842,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/dEk6Fpm4lkEBQBVpzTOLau7qgR9.jpg,2000
7669,Pride and Prejudice ,"['Drama', 'Romance']",164721,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/empty,1995
7698,The China Syndrome ,"['Drama', 'Thriller']",988,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/uHwwQIlt4XwpTFhX9ZT1A8xSW7F.jpg,1979
7700,"The Wages of Fear (Salaire de la peur, Le) ","['Action', 'Adventure', 'Drama', 'Thriller']",204,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/py6jLpcwr7qQRufQJneCZZjsQqL.jpg,1953
7701,Look Who's Talking Too ,"['Comedy', 'Romance']",9356,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/m409mVHmvDOZJltNzHJYigUthsW.jpg,1990
7702,The Bells of St. Mary's ,['Drama'],32430,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/AammUAdx7yAqU6obdyasIZUYDFg.jpg,1945
7704,The Delta Force ,['Action'],16113,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lW94s7xxkdOzYcueaqGJwcVVvjt.jpg,1986
7705,Pat and Mike ,"['Comedy', 'Romance']",33575,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/igIBOCWBX4uJ1kMApEGk326mf4I.jpg,1952
7706,Animal Crackers ,"['Comedy', 'Musical']",13913,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qj7owFXzCtIbZC51O8NwLe4Kde4.jpg,1930
7707,"He Said, She Said ","['Comedy', 'Drama', 'Romance']",17956,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ehBP99ZtrfEGxryY2CHf2xZSdxO.jpg,1991
7708,Bedazzled ,"['Comedy', 'Fantasy']",18209,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6DcsnPHpg1pzheHhB1YIejqe6nM.jpg,1967
7713,Cat People ,"['Drama', 'Horror', 'Romance', 'Thriller']",25508,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zSNTDd5Q6No5BmY39Zp5BVgl8XE.jpg,1942
7714,Camelot ,"['Drama', 'Musical', 'Romance']",18978,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/4p2S6sGGqQwHuDay7l4QpPiOMUd.jpg,1967
7716,The Lonely Guy ,['Comedy'],27171,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/y6HWtKt6m41SMZuUeFcs94nWfHs.jpg,1984
7720,The Four Musketeers ,"['Action', 'Adventure', 'Comedy', 'Romance']",12310,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/dm0ArEYWrrfyOkMUbKOE8ZnCc92.jpg,1974
7727,Protocol ,['Comedy'],37296,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7iCRH6gcLhYCQBpiJisKNKuTqwE.jpg,1984
7728,The Postman Always Rings Twice ,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",25736,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7yY32i0KZtA1cQmbjGHYR1B40h7.jpg,1946
7730,Matinee ,"['Comedy', 'Drama']",25389,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/AkRirG44JdKb4UKxqf92DOYeNEB.jpg,1993
7742,Baxter ,"['Drama', 'Horror']",52794,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/byaaW28n6LG8WORCUStTdF3nn8S.jpg,1989
7743,Explorers ,"['Adventure', 'Children', 'Sci-Fi']",9872,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oFJosj5ECYjf1jkvpTEjGNzPx2x.jpg,1985
7745,The Scent of Green Papaya (Mùi du du xhan - L'odeur de la papaye verte) ,['Drama'],19552,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kDBoo2bPbyYP1Q0wekY16tAmoca.jpg,1993
7748,Pierrot le fou ,"['Crime', 'Drama']",2786,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/i124H6iQB4CawrgFW9aZaZs7OBO.jpg,1965
7749,Weekend (a.k.a. Le Week-end) (Week End) ,['Drama'],8075,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/e9p8VdsAKXz1GoVXD36Lg5e3YKo.jpg,1967
7753,Tuesdays with Morrie ,['Drama'],26133,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/b1LiqB0EfHtz8pXZee3P1G2Oq1e.jpg,1999
7756,Alexander Nevsky (Aleksandr Nevskiy) ,"['Action', 'Drama', 'War']",10235,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lsTJYStIsnddwioD1L4FEmwj4Cx.jpg,1938
7757,Jason and the Argonauts ,"['Action', 'Adventure', 'Fantasy']",11533,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tNxU5agqGybrnVHGaxfEuAksRoO.jpg,1963
7762,"Tinker, Tailor, Soldier, Spy ","['Drama', 'Thriller']",140207,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/empty,1979
7766,Throne of Blood (Kumonosu jô) ,"['Action', 'Drama', 'Thriller', 'War']",3777,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/iDmEAMZd3eYxfcK9EXVOddtEb7e.jpg,1957
7767,The Best of Youth (La meglio gioventù) ,['Drama'],11659,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ltmcFRvTeAgBgMLUGa15KzDSQqs.jpg,2003
7772,Undercurrent ,"['Film-Noir', 'Thriller']",44098,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8rAzJ16KsQOd0nTmV7RZXgJ8ik4.jpg,1946
7773,"Bang, Bang, You're Dead ",['Drama'],16876,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/647kfvUPkDBXtIHQEhInJR2LUyX.jpg,2002
7781,Twister ,['Comedy'],77780,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wU5iIDeV8pVVk3TqvEEAqenebeC.jpg,1990
7782,Sniper ,"['Action', 'Drama']",9545,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/bfx0mLLJVS5XlhCnn1xbQk4ooii.jpg,1993
7786,Genghis Blues ,['Documentary'],28030,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tEwdvxK2ntu6LGBPqCNFkXnwO1B.jpg,1999
7789,"11'09""01 - September 11 ",['Drama'],1926,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/gbOFmoHalRCZgePhSJLH1ChIn2q.jpg,2002
7792,The Parallax View ,['Thriller'],17365,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6Ef0w6xcBbRUiKQkSSECw7xjsg3.jpg,1974
7802,The Warriors ,"['Action', 'Adventure', 'Crime', 'Thriller']",11474,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/fCDXAJcPvpsMd5CL1kBKkkNGW3X.jpg,1979
7810,Babylon 5: A Call to Arms ,"['Adventure', 'Sci-Fi']",10916,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/dWn0TBxBOBt45cbyefRSQ6Azu9R.jpg,1999
7811,Babylon 5: The River of Souls ,"['Drama', 'Sci-Fi']",10921,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/bG8H9cnusrothe1HixryGGvSo9S.jpg,1998
7812,Babylon 5: Thirdspace ,"['Drama', 'Sci-Fi']",10941,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lGRkbsA4cqFBjvshNAnCnUg0uyV.jpg,1998
7815,True Stories ,"['Comedy', 'Musical']",24798,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/yLkxXtE9wovsGBF3pXHtdz9e68x.jpg,1986
7820,The Virgin Spring (Jungfrukällan) ,"['Crime', 'Drama']",11656,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/aYhl4Ybhw6VQm32ze6qyWylcUQm.jpg,1960
7822,Mogambo ,"['Adventure', 'Drama', 'Romance']",25009,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7n0JzyhxFgfsb52HaC7JbSIGWzz.jpg,1953
7826,The Secret Life of Walter Mitty ,"['Comedy', 'Romance', 'Thriller']",40092,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/cctKBFz6VoDDW56PbuWiq4F9Nmr.jpg,1947
7831,Another Thin Man ,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance']",14589,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/y92gS3mhosVhKM8ydyWLLaE8e3E.jpg,1939
7832,The Thin Man Goes Home ,"['Comedy', 'Crime', 'Mystery']",14594,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/xKnTU1LOeRU8AubY2LO5lGRiPpv.jpg,1945
7833,Shadow of the Thin Man ,"['Comedy', 'Crime', 'Mystery']",14590,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sYiasULoMJj84A5zheNyChGuhHY.jpg,1941
7834,After the Thin Man ,"['Comedy', 'Crime', 'Mystery', 'Romance']",14588,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1fkCHOffEkPOY0UwSrvzG6YKDVp.jpg,1936
7835,Song of the Thin Man ,"['Comedy', 'Crime', 'Drama', 'Musical', 'Mystery', 'Romance']",14595,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wlj6IQrYRtHAQdIY08gicGOBp49.jpg,1947
7839,Love Crazy ,['Comedy'],20644,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kPsQ0CiQCEl4YItYh6t9ruyP0A6.jpg,1941
7840,Gunga Din ,"['Adventure', 'Comedy', 'War']",24965,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sORSoVVed7MuKUmebUbQv6AxMUx.jpg,1939
7841,Children of Dune ,"['Fantasy', 'Sci-Fi']",192936,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/empty,2003
7842,Dune ,"['Drama', 'Fantasy', 'Sci-Fi']",876,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/empty,2000
7843,Lammbock ,['Comedy'],1583,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nSyW14AAyQUd1m4bqTA2eEcMIU6.jpg,2001
7844,"The Legend, The (Legend of Fong Sai-Yuk) (Fong Sai Yuk) ","['Action', 'Comedy']",17653,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pFqTVNWseJbikSGXEbIKk5ninbo.jpg,1993
7845,Tremors II: Aftershocks ,"['Comedy', 'Horror', 'Sci-Fi']",11069,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/meIuuXHhuDg1iUVOp8fr14XOXR1.jpg,1996
7846,Tremors 3: Back to Perfection ,"['Comedy', 'Horror', 'Sci-Fi']",10829,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2dpgRy7ekDUNNk2FxYPkxBcG8li.jpg,2001
7879,Notorious C.H.O. ,['Comedy'],57946,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/o3aHEzVZ16Vm8jMs4lcuAlVGdo.jpg,2002
7882,The Plague of the Zombies ,['Horror'],29049,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kA9vFMGyLEVF4iBtb2f8mV34mfQ.jpg,1966
7883,I Walked with a Zombie ,"['Drama', 'Horror']",27130,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/uoyBR8XNxPQRojujtczfG1qJezY.jpg,1943
7884,Highway 61 ,['Comedy'],8468,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ked9EcpyywmNz8cWTsDpOs20MIn.jpg,1991
7888,How to Succeed in Business Without Really Trying ,"['Comedy', 'Musical']",22682,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nxjgAm7fDMqUjbEbMKNYasEgAjB.jpg,1967
7889,Pat Garrett and Billy the Kid ,['Western'],11577,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/vRDvPypWsjGs7spo7G5bz1cSacC.jpg,1973
7891,"The Last Man on Earth (Ultimo uomo della Terra, L') ","['Drama', 'Horror', 'Sci-Fi']",21159,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/u13kK2YighKtb0KNXtlxv5RJrGD.jpg,1964
7894,"Duck, You Sucker ","['Action', 'Western']",336,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nWmAtZf83qpOai0fzehf7Hn1S3R.jpg,1971
7895,Bring Me the Head of Alfredo Garcia ,"['Crime', 'Drama', 'Thriller']",11942,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/r2pI2X5vxEzgmgqqTECPRLpoIqh.jpg,1974
7896,Ride the High Country ,"['Adventure', 'Drama', 'Western']",36206,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oBdJliz2o88ZLPulL5KLdbRsQuf.jpg,1962
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) ,['Action'],49636,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2WQOwBSrnGOXJmy4vb7qGrGfODH.jpg,1975
7900,Frankenstein Must Be Destroyed ,"['Drama', 'Horror', 'Sci-Fi']",3075,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rLCCdYBhCm4ATkupOTf4yRbFgm6.jpg,1969
7916,Gidget ,['Comedy'],43096,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/uQ1YIHRjBmbTLOggzEJ0EHRWOFY.jpg,1959
7920,Desperate Living ,"['Comedy', 'Crime']",14262,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/56UV1CUck2CaaJgJbtVoPRHi3ji.jpg,1977
7924,Stray Dog (Nora inu) ,"['Drama', 'Film-Noir', 'Thriller']",30368,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/riBzUgeYawBDi2q9PjARjHrQM7Z.jpg,1949
7925,The Hidden Fortress (Kakushi-toride no san-akunin) ,"['Action', 'Adventure']",1059,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1RTp3EZrKg7xj1HJK2x4Rqknnnu.jpg,1958
7926,High and Low (Tengoku to jigoku) ,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",12493,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tgNjemQPG96uIezpiUiXFcer5ga.jpg,1963
7930,The People Under the Stairs ,"['Horror', 'Mystery', 'Thriller']",13122,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/63oTveDo5aMRNPpHalE0V1jAAse.jpg,1991
7932,Dark Days ,['Documentary'],14273,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/4Xy9EbYc2XuZRnj7t0vYz3gwaKJ.jpg,2000
7934,Zelig ,['Comedy'],11030,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nGqM1TtnpPjOIDsCpMNDxuwrnnF.jpg,1983
7936,Shame (Skammen) ,"['Drama', 'War']",26372,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/cRJFOadujA7COrBV4HqB6bWcpLs.jpg,1968
7937,The Silence (Tystnaden) ,['Drama'],11506,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zgTxBxd2q0X6AKFgk2HQ90HaXJu.jpg,1963
7938,Winter Light (Nattvardsgästerna) ,['Drama'],29455,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wDxrEssdjFWYwIZLbr06RQNcg1q.jpg,1963
7939,Through a Glass Darkly (Såsom i en spegel) ,['Drama'],11602,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rYD30Fm4vAcBqk1kTsxHw1s8P29.jpg,1961
7940,The Magician ,['Drama'],29453,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/fcUqPmRmm7TCqZvXrM0dF8L6qPC.jpg,1958
7943,The Killers ,"['Crime', 'Film-Noir']",14638,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/uXnuc6pW01s1MDwb6QwBWg2JQeX.jpg,1946
7944,The Night of the Iguana ,"['Drama', 'Thriller']",14703,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1pInhOAbBhNmaiXvnOAkzIty9eR.jpg,1964
7951,Nightbreed ,"['Fantasy', 'Horror']",20481,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1ChluYH0BEvJo3gtYoFHnMZI660.jpg,1990
7976,Ken Park ,['Drama'],7090,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mCFrW8Wdpg7KYBA173DYPVv5FKi.jpg,2002
7979,Monterey Pop ,"['Documentary', 'Musical']",42632,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wEB3c5Y5spAHOQaFWcsfFky3SWb.jpg,1968
7980,"Bridge Too Far, A ","['Action', 'Drama', 'War']",5902,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lszOk3Xmh7qpLaM9J4K9E6ADLk1.jpg,1977
7981,Infernal Affairs (Mou gaan dou) ,"['Crime', 'Drama', 'Thriller']",10775,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/gix9thDBXfjJ8M7rYbihqbQGBcP.jpg,2002
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) ","['Drama', 'Horror', 'Mystery', 'Thriller']",4552,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/l3exwhwyGE0NnHJ3lFQ7eXoBSkH.jpg,2003
7983,Broadway Danny Rose ,['Comedy'],12762,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oLP0VZg39QGESwrTLon2JmfBafQ.jpg,1984
7984,From Beyond ,"['Horror', 'Sci-Fi']",14510,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6hHJ9c1WgZXTHDN2t77phxzLO7V.jpg,1986
7986,Robot Jox ,['Sci-Fi'],15618,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/uzoxflhwjB8WS1QPTakDz8Edxnf.jpg,1990
7987,Dolls ,['Horror'],24341,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/7qvZN12gIUiql15JV5aG2bSNiif.jpg,1987
7988,Space Truckers ,"['Comedy', 'Sci-Fi']",10690,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/f0NNTJxBzAwC0wvqmBgD9pPiHnG.jpg,1996
7991,Death Race 2000 ,"['Action', 'Sci-Fi']",13282,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zfk6wdv430Jj606dI4moiuOZ3wx.jpg,1975
7993,"Bucket Of Blood, A ","['Comedy', 'Horror']",22642,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/n5gLa4vtV2xgNHsGSG4yHfXmPXc.jpg,1959
8008,Brigadoon ,"['Fantasy', 'Musical', 'Romance']",18283,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/va3DcpyZDnnWdRB0FTPKzObo3Uz.jpg,1954
8010,The Power of One ,['Drama'],13823,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pQMQQzWT8XBtGhIVghJiTrtzqJs.jpg,1992
8011,The Weather Underground ,['Documentary'],14108,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/fuTAf8DJkj2vljaprE5upLP3nWA.jpg,2002
8012,Kikujiro (Kikujirô no natsu) ,"['Comedy', 'Drama']",4291,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zTelT1xAO4Owxk1jHJM4puoei5N.jpg,1999
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) ",['Drama'],113,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6SQQ5REuAz7k0FMQ9mSCT40T2LN.jpg,2003
8015,The Phantom Tollbooth ,"['Adventure', 'Animation', 'Children', 'Fantasy']",28476,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/totkDxL4QApB4xFr7gc1EdGkz7J.jpg,1970
8016,The Getaway ,"['Action', 'Crime', 'Drama', 'Thriller']",5916,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8SvnGUJsr16zUJ2CN7ONX1ZWtZ8.jpg,1972
8019,Dark Water (Honogurai mizu no soko kara) ,"['Drama', 'Horror', 'Mystery', 'Thriller']",12205,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/u7FIePdOTjboDAjcaA9MabbzAuf.jpg,2002
8024,The Thing Called Love ,"['Comedy', 'Drama', 'Romance']",27804,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5TCTSKObuZsQcYQKLzqA8fUd15I.jpg,1993
8025,The Thief ,['Drama'],46187,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rnHqDzKmnrm47dzhQvLJtZKRVK8.jpg,1997
8033,How to Steal a Million ,"['Comedy', 'Crime', 'Romance']",3001,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/xaf3pwmITJvfz9Ab8DiGM8OOtBC.jpg,1966
